"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Apr-2020","EQ","476.95","497.00","473.55","477.45","485.50","485.55","488.13","497.00","312.00",23394286,"11,419,353,958.10",270856
"23-Apr-2020","EQ","476.95","487.85","474.35","474.35","478.50","477.45","481.09","490.70","312.00",13748836,"6,614,369,526.00",179350
"22-Apr-2020","EQ","474.95","482.40","469.00","473.15","475.50","474.35","476.47","490.70","312.00",13336594,"6,354,473,105.90",195298
"21-Apr-2020","EQ","467.85","490.70","464.25","473.40","470.35","473.15","479.92","490.70","312.00",30022318,"14,408,188,549.05",354530
"20-Apr-2020","EQ","457.35","475.00","450.55","457.10","474.85","473.40","466.27","488.50","312.00",17894276,"8,343,567,565.00",198808
"17-Apr-2020","EQ","476.95","476.95","448.45","463.70","457.30","457.10","459.57","488.50","312.00",19774595,"9,087,893,401.75",231383
"16-Apr-2020","EQ","450.00","467.60","449.20","449.20","466.00","463.70","459.59","488.50","312.00",16933112,"7,782,361,760.85",236715
"15-Apr-2020","EQ","474.90","488.50","444.10","462.35","450.00","449.20","469.39","488.50","312.00",32508977,"15,259,261,040.10",427523
"13-Apr-2020","EQ","462.95","477.90","443.10","454.45","463.00","462.35","464.72","477.90","312.00",30510404,"14,178,666,669.75",361403
"09-Apr-2020","EQ","454.40","473.90","443.40","436.70","452.45","454.45","460.90","479.90","312.00",31863686,"14,686,105,866.80",408412
"08-Apr-2020","EQ","419.00","448.75","413.15","417.35","437.50","436.70","436.03","479.90","312.00",27810987,"12,126,523,142.55",433126
"07-Apr-2020","EQ","398.00","422.85","388.30","375.95","415.55","417.35","407.17","479.90","312.00",29675452,"12,082,876,093.15",343700
"03-Apr-2020","EQ","343.95","389.80","340.00","343.55","376.45","375.95","369.67","484.25","312.00",28550650,"10,554,231,364.55",338973
"01-Apr-2020","EQ","353.00","355.25","338.40","352.30","344.35","343.55","344.57","484.25","312.00",6702259,"2,309,378,542.30",94680
"31-Mar-2020","EQ","340.10","355.00","328.25","332.70","353.25","352.30","343.95","484.25","312.00",9954246,"3,423,744,741.40",131072
"30-Mar-2020","EQ","321.65","344.00","312.00","338.25","332.55","332.70","334.25","484.25","312.00",11648309,"3,893,470,175.15",143583
"27-Mar-2020","EQ","347.00","352.50","333.00","338.30","338.30","338.25","341.42","484.25","315.05",7745785,"2,644,590,217.25",111490
"26-Mar-2020","EQ","365.00","368.00","336.10","347.65","338.80","338.30","348.14","484.25","315.05",11670467,"4,062,946,057.80",168355
"25-Mar-2020","EQ","332.00","350.80","329.55","335.15","343.95","347.65","339.90","484.25","315.05",6174391,"2,098,694,157.50",105868
"24-Mar-2020","EQ","330.00","348.00","330.00","324.50","334.00","335.15","340.24","484.25","315.05",6408587,"2,180,469,462.65",110071
"23-Mar-2020","EQ","345.00","354.70","315.05","365.25","332.00","324.50","333.76","484.25","315.05",8018903,"2,676,357,691.35",110889
"20-Mar-2020","EQ","365.20","379.50","362.20","360.40","363.05","365.25","370.57","484.25","325.00",10631944,"3,939,883,268.30",159028
"19-Mar-2020","EQ","351.70","374.45","347.65","362.75","361.30","360.40","362.17","484.25","325.00",8728105,"3,161,099,064.30",168016
"18-Mar-2020","EQ","383.40","386.40","355.10","370.15","366.75","362.75","369.47","484.25","325.00",12342705,"4,560,217,675.35",201026
"17-Mar-2020","EQ","376.00","395.60","364.20","368.55","371.00","370.15","383.84","484.25","325.00",12903647,"4,952,926,425.90",193522
"16-Mar-2020","EQ","376.00","396.40","362.80","384.20","370.00","368.55","377.06","484.25","325.00",14480706,"5,460,138,953.40",168078
"13-Mar-2020","EQ","341.00","402.95","325.00","354.80","386.00","384.20","383.27","484.25","325.00",15802656,"6,056,719,413.00",212119
"12-Mar-2020","EQ","365.50","372.70","346.40","385.95","357.45","354.80","357.70","484.25","344.55",11663067,"4,171,832,530.20",126274
"11-Mar-2020","EQ","394.40","395.25","380.05","393.35","386.85","385.95","386.99","484.25","344.55",9127364,"3,532,178,058.15",107037
"09-Mar-2020","EQ","396.05","403.90","385.55","400.90","393.00","393.35","394.67","484.25","344.55",13152861,"5,191,013,676.80",101814
"06-Mar-2020","EQ","390.05","403.20","390.05","404.90","400.10","400.90","398.45","484.25","344.55",6500912,"2,590,277,927.25",81949
"05-Mar-2020","EQ","409.95","414.80","401.75","405.45","404.50","404.90","408.26","484.25","344.55",9874059,"4,031,203,675.50",106590
"04-Mar-2020","EQ","398.00","412.90","387.35","393.55","404.50","405.45","403.52","484.25","344.55",26369149,"10,640,594,992.05",271057
"03-Mar-2020","EQ","374.00","396.40","373.25","369.50","396.00","393.55","386.86","484.25","344.55",14474553,"5,599,644,850.65",167409
"02-Mar-2020","EQ","378.00","383.65","363.35","372.90","372.05","369.50","376.87","484.25","344.55",6915567,"2,606,303,340.80",72067
"28-Feb-2020","EQ","379.65","385.60","371.10","388.50","373.20","372.90","379.91","484.25","344.55",8439591,"3,206,318,902.60",86209
"27-Feb-2020","EQ","375.00","390.70","369.45","374.70","388.00","388.50","380.83","484.25","344.55",15164166,"5,774,939,180.45",164638
"26-Feb-2020","EQ","385.10","386.95","372.50","388.90","374.00","374.70","378.15","484.25","344.55",12146582,"4,593,268,601.90",120753
"25-Feb-2020","EQ","402.40","402.40","385.30","397.85","387.50","388.90","390.88","484.25","344.55",10050971,"3,928,699,969.20",120820
