"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Apr-2020","EQ","494.90","499.00","484.45","496.00","495.00","494.25","491.62","568.85","312.60",11937738,"5,868,795,452.60",125815
"23-Apr-2020","EQ","501.85","507.30","491.05","501.40","495.00","496.00","500.82","568.85","312.60",12532120,"6,276,373,110.40",182979
"22-Apr-2020","EQ","516.00","517.05","492.05","500.50","501.35","501.40","503.90","568.85","312.60",18107820,"9,124,489,971.00",204900
"21-Apr-2020","EQ","484.00","503.80","479.15","490.30","501.00","500.50","490.22","568.85","312.60",15491009,"7,593,958,328.00",233080
"20-Apr-2020","EQ","507.70","507.70","486.90","502.45","490.50","490.30","492.25","568.85","312.60",11473202,"5,647,705,773.65",155424
"17-Apr-2020","EQ","511.00","512.50","498.20","500.45","502.00","502.45","503.78","568.85","312.60",16127623,"8,124,790,564.25",440849
"16-Apr-2020","EQ","500.00","513.00","497.35","510.50","500.00","500.45","505.76","568.85","312.60",17082242,"8,639,490,584.80",184657
"15-Apr-2020","EQ","533.95","535.95","505.05","512.20","510.50","510.50","522.50","568.85","312.60",25793155,"13,477,037,292.25",344427
"13-Apr-2020","EQ","491.00","520.90","491.00","488.70","510.50","512.20","507.25","568.85","312.60",23966611,"12,156,969,985.40",283043
"09-Apr-2020","EQ","471.00","492.30","471.00","461.65","490.40","488.70","482.04","568.85","312.60",11742601,"5,660,360,877.45",186264
"08-Apr-2020","EQ","474.35","491.10","453.00","470.20","463.05","461.65","468.52","568.85","312.60",13388084,"6,272,584,979.00",239847
"07-Apr-2020","EQ","433.15","485.75","433.15","423.95","470.00","470.20","453.66","568.85","312.60",15267141,"6,926,098,666.55",190667
"03-Apr-2020","EQ","432.00","432.00","415.60","421.35","424.10","423.95","423.52","568.85","312.60",14153710,"5,994,409,267.05",232505
"01-Apr-2020","EQ","440.00","440.00","412.40","440.90","422.00","421.35","425.72","568.85","312.60",9469124,"4,031,149,761.55",194448
"31-Mar-2020","EQ","441.00","447.00","424.00","431.05","440.50","440.90","436.03","568.85","312.60",16745176,"7,301,360,963.35",223507
"30-Mar-2020","EQ","443.85","449.30","428.00","448.95","432.05","431.05","438.32","568.85","312.60",10022553,"4,393,076,273.55",127381
"27-Mar-2020","EQ","470.70","474.80","437.50","470.70","450.00","448.95","451.99","568.85","312.60",16076582,"7,266,453,090.55",260952
"26-Mar-2020","EQ","426.50","493.45","420.25","429.10","465.00","470.70","453.03","568.85","312.60",21891560,"9,917,558,179.80",274612
"25-Mar-2020","EQ","406.55","438.25","405.60","404.05","424.90","429.10","423.02","568.85","312.60",13833486,"5,851,889,197.95",181657
"24-Mar-2020","EQ","410.90","437.85","400.15","407.35","411.55","404.05","413.22","568.85","312.60",12716346,"5,254,629,478.05",180218
"23-Mar-2020","EQ","416.40","445.70","399.50","462.65","417.90","407.35","420.48","568.85","312.60",14632657,"6,152,719,664.90",173536
"20-Mar-2020","EQ","445.00","472.00","436.65","444.75","461.60","462.65","455.05","568.85","312.60",19395922,"8,826,143,940.05",207864
"19-Mar-2020","EQ","416.45","451.65","361.75","425.55","444.55","444.75","429.33","568.85","312.60",23574894,"10,121,477,872.95",258142
"18-Mar-2020","EQ","460.00","478.80","407.45","454.70","440.00","425.55","443.55","568.85","312.60",28815241,"12,780,875,877.15",328964
"17-Mar-2020","EQ","465.00","481.00","444.35","464.80","458.00","454.70","468.63","568.85","312.60",12396973,"5,809,627,600.50",253082
"16-Mar-2020","EQ","472.25","492.95","456.15","491.85","461.00","464.80","472.89","568.85","312.60",14661576,"6,933,356,556.65",294260
"13-Mar-2020","EQ","453.80","509.05","420.00","464.95","489.80","491.85","479.37","568.85","308.70",23807651,"11,412,749,392.50",246728
"12-Mar-2020","EQ","478.50","481.50","459.20","493.80","466.00","464.95","470.46","568.85","308.70",14204414,"6,682,576,151.20",187976
"11-Mar-2020","EQ","487.00","508.50","487.00","496.25","494.00","493.80","499.14","568.85","308.70",21007587,"10,485,814,895.10",181749
