"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-May-2019","EQ","79.65","79.65","78.40","79.45","79.00","79.05","79.01","148.35","74.90",481838,"38,070,622.85",5387
"21-May-2019","EQ","81.50","81.55","79.00","80.95","79.10","79.45","79.64","148.35","74.90",919196,"73,201,488.65",9695
"20-May-2019","EQ","80.50","81.50","77.30","78.40","81.50","80.95","79.11","148.35","74.90",1854753,"146,734,968.35",14021
"17-May-2019","EQ","77.00","79.95","74.90","79.30","78.40","78.40","77.72","155.70","74.90",1769297,"137,510,103.30",12899
"16-May-2019","EQ","81.90","81.90","78.80","81.10","79.45","79.30","79.62","155.70","78.80",493871,"39,323,782.85",6205
"15-May-2019","EQ","83.10","83.40","80.80","83.10","80.95","81.10","81.95","155.70","80.45",289991,"23,763,722.80",3723
"14-May-2019","EQ","82.25","83.45","80.45","82.50","83.45","83.10","82.05","155.70","80.45",299631,"24,583,422.00",3412
"13-May-2019","EQ","84.50","84.50","82.20","84.05","82.60","82.50","82.97","155.70","82.20",281434,"23,349,926.45",3612
"10-May-2019","EQ","83.50","84.60","83.30","83.55","84.20","84.05","84.00","155.70","82.65",267567,"22,476,632.30",2870
"09-May-2019","EQ","83.40","84.40","82.65","83.90","83.90","83.55","83.36","155.70","82.65",374980,"31,258,417.90",3985
"08-May-2019","EQ","85.50","85.50","83.60","86.00","84.10","83.90","84.35","155.70","83.60",375586,"31,679,070.65",4253
"07-May-2019","EQ","86.30","86.75","85.70","86.20","85.70","86.00","86.16","155.70","83.75",287649,"24,783,870.00",2875
"06-May-2019","EQ","86.00","87.60","86.00","86.35","86.10","86.20","86.46","155.70","83.75",338197,"29,241,363.70",3714
"03-May-2019","EQ","86.30","87.55","85.75","85.70","86.60","86.35","86.58","160.95","83.75",297825,"25,786,758.80",3192
"02-May-2019","EQ","86.70","86.70","83.75","86.80","85.65","85.70","85.03","160.95","83.75",603994,"51,358,738.80",5311
"30-Apr-2019","EQ","89.00","89.20","86.20","88.85","86.70","86.80","87.09","160.95","84.10",318677,"27,752,504.30",3532
